"f","e","d","tau_q","tau_s","v_s","u0"
1.0065657,1.0043351,325.9689,6.046174,548.4676,0.7210188,1.36883089459794
0.5275868,0.9988603,225.9706,3.76277,572.5548,0.8588027,1.19624933307386
1.1104755,0.9997186,505.67,5.241775,895.6769,0.8208756,1.56770057311058
1.4918308,1.0034969,500.1263,8.565662,853.9371,0.8183236,1.66818741624497
1.1627582,0.9993136,225.8385,5.393723,371.214,0.8369132,1.41016950313362
1.2071491,0.9917155,483.2162,3.38063,849.8376,0.9768564,1.65869772930821
0.7093826,0.9963424,332.0787,9.423077,836.9838,0.7547318,1.27887147273697
1.4117135,0.9936393,441.2715,7.163019,731.6322,0.9372681,1.66504182444693
0.7512661,1.0065032,222.5426,8.441425,629.0901,0.773068,1.25013518754235
1.019165,0.9978414,358.1431,6.861688,670.6994,0.9841498,1.59246647384132
1.2563713,1.0019067,423.8436,9.82147,427.2478,0.7168681,1.54917078802682
0.7781941,1.004926,445.8268,4.735728,727.1144,0.9270811,1.469393304074
1.2170894,1.0035417,482.9855,7.300025,778.2437,0.806575,1.59369459917991
0.7091416,0.9980701,386.9929,6.895827,374.1351,0.7734353,1.23777092513187
1.0097608,0.9923905,516.5037,6.580164,588.3655,0.7583603,1.49389684707022
0.5802088,1.0092284,476.1063,4.917645,638.5413,0.9123357,1.34309879127222
0.5053347,0.9983111,428.8825,3.181621,617.1417,0.7725041,1.09061108735494
1.4859625,0.9977404,245.8654,8.479278,710.1942,0.9748644,1.63305298344778
1.3176349,1.0025321,247.1181,9.908716,842.7269,0.9165158,1.58278412889169
1.2796866,0.9954211,289.2057,7.10253,670.3512,0.8114159,1.5148898422263
0.9598851,1.0068711,271.8295,6.641958,765.5713,0.850697,1.43840876594316
0.672578,1.0053095,319.6795,6.251984,727.4859,0.7367272,1.18640830504338
0.6140528,0.9942356,375.6394,3.299463,431.5565,0.9128226,1.29839231872147
1.4773056,0.999122,379.6997,8.304439,833.8669,0.7140342,1.58657219601954
1.049835,0.9905977,479.3263,8.595723,915.7841,0.8049572,1.54687570220556
0.871506,0.9902953,527.9529,3.151896,730.9811,0.7026873,1.32918213756762
1.0673205,0.9966166,536.8061,5.158496,365.9311,0.7959856,1.52470059297834
0.9392792,1.0081255,406.0396,5.034075,441.1283,0.8208583,1.43481023676128
1.4977135,1.0031312,505.0819,7.383365,832.3312,0.7529904,1.65368371120499
1.1286358,0.9914616,229.2392,5.752511,922.3935,0.9721703,1.57315630340253
0.7373404,0.997821,367.6709,7.233869,991.7992,0.8404811,1.37814604388726
0.675067,1.0097899,251.161,3.32907,940.4919,0.7508527,1.12630082357546
1.4181657,0.9923998,215.1299,7.821637,563.5451,0.8579415,1.51456318167301
1.2991836,1.0021402,299.4943,3.556777,978.403,0.7827394,1.49273712032643
0.7471969,0.9952984,210.3213,3.995608,974.2411,0.7912115,1.21660299462788
0.9265861,1.0004411,372.361,4.715393,909.9958,0.7084802,1.34358621214297
0.9077965,1.0065434,260.459,7.417239,308.3908,0.9604386,1.45660481358087
1.4603786,1.0013113,363.281,6.384641,443.2067,0.8489433,1.60578819096174
0.7770262,1.0085177,347.3135,4.054449,806.5093,0.9416933,1.46717822045728
0.7504482,0.9956013,423.1523,3.596484,691.7403,0.9451104,1.45612637137943
0.8237989,0.9978557,299.1014,8.477939,706.543,0.9302642,1.46876799016246
0.8812221,1.0080114,371.7053,4.001629,620.9858,0.9680048,1.53182656869354
1.1900535,1.0088797,269.3241,7.15054,565.8799,0.9611634,1.57730149867439
1.1229116,1.0074836,514.5611,6.185359,690.4859,0.8729194,1.60056791039381
0.7042302,1.0037726,279.7386,7.264487,740.2064,0.9405468,1.42289962683356
0.9641265,1.0058068,332.5515,3.947004,879.2556,0.8369173,1.44219455531727
1.1391189,1.004831,349.1432,6.081059,845.8953,0.8028836,1.51083773160492
0.735189,0.9956162,359.0393,6.074297,698.7055,0.774627,1.27200105383741
0.7010623,1.0034105,348.3824,3.057388,361.1464,0.7399104,1.09897743902612
1.0106588,1.0099876,368.3704,6.771689,505.3096,0.8339844,1.48111247108166
1.1745186,1.0076097,227.1868,3.373189,292.5207,0.8332481,1.37983621032779
1.4763201,1.0022497,454.5398,3.389525,672.1903,0.771329,1.61110516704061
1.0844122,0.9910186,475.8312,7.128419,375.7478,0.8622456,1.55317695686499
1.4669903,1.0051174,427.5025,8.584957,201.5981,0.9259666,1.6527334307954
0.8805522,0.9902922,236.3318,3.395021,434.1158,0.7804118,1.21555930773218
0.7429399,1.0086777,366.714,4.767074,272.9987,0.8200992,1.25391474850242
0.9827455,0.9997974,238.8432,4.412426,344.4325,0.7583001,1.26249893767557
0.9581964,0.9910856,514.2663,9.462523,473.3934,0.892795,1.5458953417889
1.4678557,1.0083971,476.289,8.621878,240.6983,0.9722633,1.68177743146063
1.3278624,1.0020381,386.4065,8.189872,312.5776,0.8860469,1.60255415847281
1.3601079,1.0003817,530.4064,3.592734,714.5092,0.7233495,1.59504477868267
0.6369563,1.0071335,354.392,6.821387,727.3858,0.9715023,1.43929468404483
0.8720959,1.0026809,542.8221,8.648624,639.4994,0.9881002,1.58370289338381
1.2362964,0.9999154,312.4151,3.395486,598.8892,0.9073265,1.55623759711105
1.3860594,1.006759,401.5695,5.887835,406.2505,0.8088383,1.58998264855862
1.3140904,0.9947691,257.9712,5.581812,951.2828,0.8893273,1.55829221012848
1.2136134,1.001785,343.9723,9.408446,940.4617,0.8088433,1.55517954120323
0.6404985,0.9942258,212.9509,6.369,650.1606,0.9786238,1.41934103043808
0.9501594,0.9991135,223.0167,6.400303,320.155,0.754701,1.25921447031101
0.5248091,1.007422,543.3259,3.286249,619.84,0.8300512,1.19551412543882
0.8802769,0.992985,404.9903,4.159946,720.8504,0.9569706,1.53389296902254
1.0083824,0.9909341,365.6869,4.798166,575.8436,0.9637256,1.56311505172869
0.5430995,0.9941725,247.4422,6.865505,416.1935,0.9235067,1.30323736941459
0.9442778,0.9916734,202.9072,9.381016,614.3489,0.752391,1.30526051275223
1.0351873,1.001507,334.7278,8.029383,339.2679,0.7797945,1.42814822409206
0.7936503,0.9936917,380.0678,5.086607,768.7642,0.8742712,1.41087664433354
0.9285177,1.0067469,354.6224,6.877024,594.9999,0.953448,1.53593362185005
1.1726892,0.9962554,357.904,4.23645,476.5506,0.88799,1.54430275608188
1.1012142,0.9920594,405.9423,4.076008,790.3305,0.892119,1.56130777357565
1.4609443,1.002301,229.7996,5.504573,605.5196,0.8145966,1.50197871438937
1.3835987,1.0066952,232.9076,7.775851,937.4885,0.8342736,1.53428319592106
0.8378874,0.9985454,465.9743,6.90474,322.0194,0.7323247,1.33176854935857
0.6109271,1.0088295,475.9221,3.131932,856.5589,0.8828675,1.32099784745355
1.3556109,0.993565,298.2224,7.328759,625.3241,0.9625114,1.62277922622349
1.4536906,1.0058711,357.5155,7.46713,488.1941,0.7109108,1.55783434986608
0.7453128,0.9991164,546.4692,3.015034,270.5351,0.8012383,1.2633546973537
0.5331212,0.9936495,539.0279,8.238013,543.6992,0.8661594,1.29376308931899
1.0147609,1.0081649,532.4505,9.104917,536.1343,0.7006975,1.49890423244827
0.8183501,0.9962713,506.7784,7.855527,714.7045,0.7476541,1.38351093840202
0.7598228,1.0000987,474.4444,8.215488,394.3558,0.9562947,1.46099764739053
0.7112599,0.9945736,511.096,8.978015,502.6666,0.7564621,1.29825207802056
0.6955194,0.9957467,483.3018,7.295031,332.6418,0.9579565,1.41094552916504
0.5776065,1.0008806,530.7756,3.63664,876.9511,0.7159922,1.10525826346478
1.4436602,1.0009769,276.0887,8.068159,412.4871,0.9657276,1.6189347754579
1.2466312,0.9952806,475.703,3.059849,847.5591,0.7784097,1.55302497487422
0.8031978,0.9961072,461.963,5.093462,336.1916,0.9786297,1.48630124296176
1.0316507,0.991027,469.1191,3.90762,681.5646,0.9192345,1.57207315823248
1.3453857,1.0026076,543.902,7.646034,385.3193,0.9663428,1.67852881938187
1.0733255,1.0000899,359.835,8.824478,820.5841,0.8417393,1.53080541458407
1.2308315,1.0006721,494.6146,3.526376,784.2009,0.795419,1.57048544586577
0.5899559,1.0019273,281.4655,5.622194,624.9298,0.7718667,1.14952653859497
1.3865561,1.0003757,371.3665,5.678155,542.3766,0.7564245,1.55173297145021
0.9603496,1.0006073,271.1507,5.033159,900.9127,0.7700497,1.35304066157319
1.0758376,1.002376,411.15,8.888242,533.0363,0.7791524,1.50822186998918
0.9417649,1.0084723,271.0146,7.466186,470.2494,0.9626244,1.50401730526458
1.3146902,0.999561,511.0111,5.970065,238.2289,0.7482489,1.5862110958003
1.155601,1.0067653,265.514,6.06108,986.9125,0.9214087,1.56200931554351
0.7557076,1.0012505,282.6364,6.679592,869.2798,0.8908601,1.40206964923421
1.0756875,1.005138,285.3338,8.129434,414.5835,0.73277,1.39089627255131
1.0244244,1.0087944,515.1831,9.808106,610.2506,0.707071,1.50765452024319
0.8399759,0.9999457,211.1008,9.130145,399.0548,0.8331783,1.31425738338737
0.8093134,0.9914903,350.5039,3.541567,766.8571,0.9183566,1.44399417714991
1.0166624,0.9924749,479.4903,4.633192,740.0964,0.7461875,1.4641132380062
0.9330127,1.0094838,281.9455,4.693905,887.5176,0.701282,1.28116186191384
0.707932,0.9917776,500.5088,6.123295,895.5099,0.7731271,1.30765253837442
0.8992908,1.0091699,481.5455,5.473153,906.4973,0.9106497,1.54512419063743
0.7141497,1.0002125,440.7476,4.815622,636.8976,0.9260453,1.41997733120236
0.8583047,1.0016542,542.5215,5.262343,979.5838,0.8380864,1.48228104075074
1.2189014,1.0076065,480.7157,4.452931,350.6276,0.7806884,1.55280921475622
0.9526873,1.0009173,491.5337,3.179025,346.3473,0.9234894,1.5243846403666
1.4627952,1.0034827,359.1045,5.387806,386.4723,0.9032112,1.62263962022793
1.1891147,1.0060109,382.5053,3.702321,285.0139,0.8058266,1.49611618158239
1.3077068,0.9974024,248.1571,6.909994,557.4061,0.7865828,1.46779476458659
0.6993697,0.9965014,309.5325,4.31967,827.3522,0.7551438,1.18576337828033
1.0369845,1.0002591,509.1572,8.292125,205.7318,0.9061532,1.55480826890746
0.9377747,1.0028128,429.1246,4.707713,253.6758,0.8251622,1.41915792893802
1.1357148,1.0010582,374.1545,7.635534,316.814,0.8425054,1.52180861450989
0.5086506,1.0068922,420.9029,5.294184,756.0457,0.7092218,1.07901048356261
1.4097524,0.9944095,494.1926,7.116978,680.4559,0.9900578,1.69079335392911
0.9934822,1.00384,322.9612,7.040958,291.0222,0.7312833,1.35536624023083
0.7737698,1.0041181,467.8203,8.140937,895.0374,0.7903114,1.38839624313581
1.4490963,0.9991148,463.0203,8.114028,972.6204,0.7444029,1.62875887456626
1.1348202,1.0077863,478.0136,7.76178,519.0915,0.7937177,1.55876987843073
1.3208505,0.9949629,317.4294,4.309767,725.8432,0.8749048,1.56567028763348
0.9114608,1.0021508,273.4938,5.716434,685.8471,0.9624906,1.51423848663507
1.1322829,1.0015409,404.8808,3.094826,659.7338,0.817145,1.50768669947952
1.0030947,0.9984145,276.0834,6.849348,229.9559,0.9164249,1.44159520891176
0.8082926,0.9979045,306.5581,8.735882,273.9249,0.9650717,1.42771755891999
0.5704258,1.0084428,264.5656,4.940193,244.7813,0.816761,1.11515616208822
1.3592185,0.9984704,377.3158,8.435607,294.0714,0.7008914,1.53450470240386
0.6395689,1.0092532,530.26,3.139221,499.4319,0.7216078,1.11575992086458
1.0679367,0.9949813,327.8389,7.387914,669.103,0.8167643,1.47827159647666
0.8032767,1.0026748,277.0468,9.556109,802.3814,0.8736395,1.41648357931535
0.5017889,1.0006826,473.6077,7.378321,579.8438,0.9088716,1.32617776565779
1.4962361,1.0025694,493.0524,8.857993,346.48,0.9717913,1.69158127473699
1.4371831,1.0082925,338.9726,4.585939,444.8383,0.8745551,1.59598223667758
0.6774214,1.0041775,530.0117,3.256231,794.8387,0.9945495,1.50056126526839
1.1972254,0.9942201,416.9873,8.337522,475.687,0.9343229,1.61232033706825
1.1120403,0.990069,203.3022,3.992188,494.9379,0.9106181,1.44294994373392
1.4201731,0.9985943,288.9913,5.970639,546.9113,0.7009949,1.47875009515125
1.1046631,1.0038309,290.5592,5.540535,489.9185,0.7557669,1.39983805090102
1.1451737,1.0021031,353.6283,3.545313,267.8402,0.9761872,1.57636337618842
1.254583,0.9912642,357.2476,8.651769,210.4128,0.7299,1.49151597464918
1.0380926,1.0015482,356.6822,7.75453,933.5381,0.8085133,1.49739853638772
0.6977683,1.0058577,381.8995,8.302355,343.1269,0.9661215,1.40950979743192
0.843742,1.0009702,358.3248,4.096624,496.5949,0.9419304,1.46840746085477
0.9362417,0.9953771,224.4621,4.191328,719.0784,0.7781839,1.28231284811687
1.0231318,0.9971612,222.9714,6.677942,578.1488,0.972542,1.52083623019516
1.1578383,0.9920885,373.0647,5.963286,312.1211,0.7815767,1.4809371423714
0.9600321,0.9999038,458.5819,5.678455,565.8685,0.7040933,1.40510649111458
1.1851955,0.9979845,452.5095,5.083038,613.336,0.7328119,1.51747693348129
1.1746104,1.0003843,487.4037,6.545607,284.8244,0.7612854,1.53984657839955
1.1488694,1.0085252,496.0189,4.687242,594.2784,0.937179,1.6265663000918
0.8626942,0.9971075,275.3525,8.637175,562.7916,0.8867754,1.42273588133431
0.7114436,0.9931263,519.9857,8.214002,471.2029,0.7501381,1.28455368864821
0.7049392,0.993623,424.9401,5.562699,372.1114,0.874249,1.32526721351327
0.7893951,0.9957548,238.0989,4.684876,526.9626,0.814282,1.25256491132543
1.3996805,0.995451,321.9715,6.18185,534.2793,0.9681515,1.63628542756956
1.122465,0.9905179,328.6674,5.842037,446.7981,0.7006565,1.39515183319461
1.2897256,0.9964851,343.7636,8.933866,609.2865,0.9142564,1.60646153133899
1.0984393,1.0052772,285.2248,4.866875,946.2198,0.7755137,1.42783744646251
0.9934233,0.9995452,205.5021,3.335944,310.6922,0.9480353,1.42249531680578
0.6246975,0.9966023,200.3435,9.930851,443.7772,0.9582604,1.36514257094387
0.5897149,1.0003848,346.5403,7.116168,430.5902,0.9293593,1.33587200509375
1.3738784,0.9951374,321.1611,4.064252,729.8743,0.9324157,1.61437997548819
1.3202448,0.9999971,383.2364,3.157351,504.127,0.7905973,1.53117121199648
0.8831576,0.9926404,420.4866,8.573444,532.9386,0.7859172,1.41442534907815
0.690168,1.0042461,485.0383,5.97424,649.7057,0.9572079,1.45242362097193
0.7042346,1.0036225,520.6383,6.994062,975.1614,0.8930565,1.4367085977131
0.7203905,0.9954456,508.9124,6.717496,739.3974,0.7289395,1.27832904707526
1.4062483,0.9906898,453.6666,9.205886,534.8256,0.7118213,1.5979800263094
1.4277392,0.9988614,525.537,8.550965,794.4638,0.9628067,1.69351297322122
0.744945,0.994479,268.9945,4.891131,290.0574,0.8659049,1.26423641331891
0.8919586,0.9955639,481.4582,5.029653,296.2308,0.9274222,1.49297964332301
0.6020819,1.0016083,475.2216,8.505986,686.8588,0.9033691,1.36798517577422
1.1583798,1.0042601,330.9233,3.86306,526.4747,0.8851026,1.52820769625195
0.704315,0.996431,404.6602,6.372846,257.0452,0.9315233,1.35564264829876
0.9267836,1.0043109,340.1403,8.306985,899.2698,0.9215916,1.53231446179905
0.5517627,1.0058213,323.8652,4.427001,840.9767,0.9557238,1.3934815249147
1.4726293,0.9938197,219.007,7.730358,645.9854,0.7817738,1.48842082270433
1.3500407,1.0054206,207.2006,5.577604,657.8765,0.7619255,1.41785730050774
0.889409,1.0089696,549.8827,4.537251,211.2737,0.7207487,1.36155627351005
1.221258,0.9997321,500.9009,6.315081,463.8852,0.8844373,1.61593362439551
0.6943772,1.0094557,267.1409,9.273799,232.3646,0.9679529,1.35338599704995
1.1891336,0.9991806,464.5968,8.038888,751.6498,0.8142288,1.58418254545249
0.7537501,0.9948273,333.4383,9.414907,560.1455,0.8788092,1.38671836139085
1.0068439,0.9977916,248.3585,4.963973,414.2927,0.9256682,1.45900466729818
0.8845013,1.0072195,460.9024,4.985456,648.1267,0.9976439,1.58396897619542
1.4170744,0.9922816,457.3287,7.079376,401.6209,0.7997029,1.61678538621513
1.0794413,0.9964109,444.3392,8.236817,421.8209,0.9813755,1.61125364665738
0.6915881,1.0083223,295.9565,3.03898,375.7566,0.9459793,1.35284072446792
0.8882089,0.9953535,344.5615,7.438578,650.846,0.9657456,1.53052322979562
0.8032096,1.0074219,397.0211,6.753965,742.2784,0.7077948,1.29549953512668
0.9466639,0.9988597,473.5198,4.794857,826.3475,0.7077377,1.40607945867669
1.0861187,0.9925435,338.6928,3.528506,216.7641,0.9920843,1.55070317410933
1.3461014,1.0099346,344.2622,5.480082,297.1087,0.9594605,1.61974066780306
1.1806008,1.0096257,423.6808,6.739067,863.393,0.8290771,1.57833350908068
1.4815812,1.0056206,209.0762,6.821381,334.5683,0.8790994,1.51832894806353
1.2833649,1.002381,241.7677,8.487397,239.0022,0.8263596,1.46239097373619
1.4895979,0.9999748,284.7273,8.582973,544.3578,0.9129462,1.61185653956712
1.4821677,0.9988057,398.9485,9.524769,414.5798,0.8094062,1.62183734175155
1.0276648,0.991305,515.0748,4.008154,454.344,0.8611171,1.53185071723769
0.7117977,0.9920692,262.2823,7.11793,948.6718,0.8034724,1.2864766423611
0.5370796,0.9962772,369.2647,4.199129,254.7417,0.8591837,1.17147472434901
1.1139978,0.9943793,372.0038,9.012205,482.4895,0.7605668,1.48727514959092
1.350739,0.993581,488.2757,7.690144,998.397,0.8861701,1.6552918093101
0.6445043,1.0034358,374.6177,6.095912,712.6469,0.9808705,1.45156380023057
0.979485,0.9904239,366.4685,8.504647,854.7693,0.9813228,1.59380498008984
1.270164,0.9974252,259.56,3.548276,772.7873,0.9415973,1.573604856671
1.0741803,0.990538,503.8418,4.392201,593.6156,0.9114126,1.58582262224655
1.1043866,0.9933944,281.0124,8.289397,382.8055,0.9439433,1.52817488429916
1.0685947,1.0023632,249.3819,3.390442,915.4771,0.9695339,1.56525911039073
1.053685,1.0053757,509.6118,9.877442,846.765,0.7271422,1.53336562503168
0.9116614,0.9978978,545.5685,9.087938,745.7715,0.773051,1.48579635574036
0.6165852,1.0095084,518.3025,6.537506,537.3353,0.7367931,1.1910473761681
0.8183669,1.004603,318.1216,5.545458,588.942,0.9519237,1.47309317443819
0.9961902,1.0088443,469.0925,5.276014,592.3895,0.7638423,1.46969422525089
0.7010038,0.9946719,549.5587,6.629188,497.4406,0.844536,1.34834693937361
0.860439,1.0036433,387.5797,6.934631,255.4735,0.8257622,1.37162513146656
0.6657445,0.9905154,280.9814,5.85988,955.8475,0.7785347,1.22286919196633
1.2947582,0.9969996,532.5683,3.694632,736.659,0.7138648,1.56912064250703
1.063613,1.0034883,241.1061,3.853977,697.6139,0.8867536,1.45660432850326
0.888682,0.9994642,375.7609,3.251415,844.4133,0.8239943,1.39831499738322
0.9616475,0.9920728,330.7173,8.209597,268.4127,0.7056122,1.32996090344685
0.8331517,1.0027059,477.2795,8.653695,347.4038,0.7728613,1.38049269841026
0.7007332,0.990603,281.1986,3.636569,459.5062,0.9298685,1.34772246640369
0.5962579,0.9985454,245.0318,6.641624,895.7595,0.9628543,1.41908613612948
1.2237067,1.00502,487.0414,4.886246,265.3109,0.7775687,1.55290719066373
0.6214541,0.9940966,509.7015,3.296047,683.1749,0.7711789,1.1735500334783
0.9441078,0.998872,246.0071,3.616704,238.958,0.7698863,1.22319466602438
1.270902,0.9914102,390.792,7.388117,563.1327,0.7568267,1.5385716632917
1.3798678,1.0000178,239.8521,8.769474,473.6615,0.963848,1.59162887637123
1.4931621,1.0042603,378.8976,8.446756,288.9953,0.796217,1.60557234617408
0.702955,1.0081676,256.4502,4.263386,855.4763,0.9155467,1.38141846337737
0.9823579,0.9963439,538.9082,3.585517,245.2338,0.7988892,1.45835191705378
0.6586543,1.0087201,310.399,5.893542,443.3945,0.7896797,1.19553478581312
1.413707,0.9967775,315.933,9.809097,285.6628,0.9726646,1.62404601601912
0.5909083,1.0071544,272.7002,8.854592,626.835,0.7265789,1.1528492437867
1.1424415,0.9919149,330.5642,9.369235,779.6897,0.8154462,1.51933737354938
1.0385516,1.0019704,346.1803,4.353168,524.5314,0.9705163,1.56942331430514
1.1507092,1.0044163,540.3919,9.041203,659.718,0.9454427,1.64688595186889
1.0967638,1.0099928,492.9003,7.584079,781.5023,0.795347,1.56177335933028
1.4047687,1.0073885,266.9361,6.556575,902.2689,0.8294216,1.55301659049319
1.3372219,1.006235,548.8612,4.222306,914.7221,0.9581284,1.68519461000486
0.5040876,0.9939825,549.9809,4.560112,515.4665,0.9020392,1.29343523960979
0.8792003,0.9969504,515.5395,8.669078,723.9744,0.9551907,1.56628756426927
0.5773818,1.0091945,336.0326,4.521295,755.4775,0.7932984,1.17585258217683
0.9439012,0.9926278,270.9843,9.082754,232.6655,0.8685135,1.38732212228849
1.4515304,0.9955274,216.1901,3.792569,634.0158,0.7792393,1.43777148802672
0.7848983,1.0036489,295.4636,5.06687,867.0757,0.9714435,1.5014396977926
0.5083661,0.9965999,358.928,8.635967,790.4677,0.8864166,1.3207821834748
1.2832876,1.0067751,504.2864,7.830239,735.4837,0.9084528,1.65375955057184
1.4917049,0.9976411,489.1457,6.196195,406.6981,0.7316149,1.62986146755809
0.9161726,0.9958549,304.5326,8.340961,859.5629,0.8662019,1.46473902087741
0.974127,1.0031426,286.1799,5.25046,383.5476,0.7202817,1.29164678907823
1.4367505,0.9996759,255.8161,5.025647,548.0935,0.8617224,1.54135657118934
1.3932804,1.0089046,221.158,4.570514,414.8142,0.9333131,1.54817283187141
1.4210905,0.9953827,291.6303,4.854908,722.3105,0.892986,1.58639805000387
0.5438867,0.9990944,544.8655,9.830819,303.6848,0.7676786,1.18937761967643
0.546372,0.9964788,294.9361,9.860267,480.7241,0.728116,1.14323240828481
0.9112981,0.9985892,400.3412,7.413506,541.1087,0.8299279,1.44750308085596
1.0171399,1.0040264,415.8762,9.826115,433.5856,0.7458439,1.46918567642452
0.6073058,0.9915726,259.8743,5.966456,573.4563,0.9880151,1.41807214566869
0.9977233,1.0075198,484.262,8.242989,789.2594,0.8881819,1.57401266161293
1.1299006,0.998156,373.3494,9.641279,602.2365,0.7153457,1.4844229902214
1.0610901,1.0080234,224.4746,7.105812,413.9252,0.7975314,1.36859743491467
0.9743945,0.9949938,492.8347,4.354691,920.8225,0.9046245,1.56401444462407
0.682815,0.9930822,331.1174,8.055109,992.5044,0.9441978,1.45074684953689
1.295218,1.0042422,200.6669,3.113431,202.165,0.8275408,1.36014454147952
1.0866351,1.0080555,436.4939,6.8375,353.3814,0.7157594,1.47339340444362
1.1681524,1.0065026,271.7977,8.485645,314.1466,0.9213814,1.5220159959535
1.2492314,0.9951568,294.423,8.267916,994.9893,0.7132979,1.475994669256
1.1784532,0.9937088,265.8887,3.459987,822.0226,0.9415915,1.55905002374022
0.915238,1.0031101,503.8171,7.311577,602.4611,0.9542558,1.57029559292749
0.6584576,0.9992255,292.047,3.246011,633.4882,0.9008631,1.31236524758574
1.4638985,1.0036176,385.9219,8.363055,896.4372,0.7844801,1.6141003559538
0.9774086,0.9952321,292.6433,5.21822,654.937,0.9394572,1.51350608071937
1.0306744,1.0094984,297.7062,9.602017,683.1164,0.8015505,1.45833670047897
0.7853315,0.9931316,525.0195,8.935739,560.7922,0.7810443,1.38186766451381
0.9591432,1.0056942,328.8936,5.506187,368.2581,0.7113052,1.31505772866305
0.9158549,1.0059083,329.2944,3.796882,718.4194,0.9562004,1.52738821485361
0.5245069,0.9925976,261.7539,7.376556,480.0071,0.9770926,1.38155297460008
1.1658603,1.0089508,456.5795,9.805294,849.8002,0.7597204,1.56835613402873
1.1691515,0.9973142,457.4021,3.069739,576.7441,0.7179379,1.47923648530951
0.8373777,0.9978579,509.6014,6.494321,261.3183,0.9111358,1.45545649999789
0.6711763,0.9936859,303.2958,7.146698,409.2209,0.9865389,1.41487504797962
1.1019362,1.0064268,232.0718,6.181184,278.6991,0.8312964,1.38827898071488
1.4005348,1.0012797,275.9052,5.079934,256.9346,0.7074129,1.44052550809196
0.99819,0.9916215,334.3492,9.475196,423.2672,0.9706072,1.54519399610047
1.0324341,0.997494,459.6203,3.604405,809.9557,0.8391452,1.51940839291055
1.2834721,1.0084351,299.8092,3.313228,334.1208,0.992517,1.60973301814238
0.914706,1.0093444,479.416,4.951129,934.3589,0.9754689,1.60098753428565
0.7650237,1.0017655,528.9662,7.529008,734.8238,0.915744,1.47782126277932
0.5400916,0.9912394,545.4136,5.790599,699.1457,0.8411499,1.26224705018933
1.4787309,1.001134,365.492,7.274503,210.9062,0.8118742,1.58854605887747
0.9695677,1.0093033,467.5393,8.95553,356.2876,0.8494291,1.51148829761901
0.8199467,0.9952773,487.9509,3.449412,636.0545,0.8359489,1.39409018819972
1.1861838,1.0026163,368.6295,7.200607,943.9113,0.9446533,1.62546898309566
0.7169083,1.0030835,422.6134,4.051191,343.0544,0.8907063,1.33232515963104
0.5352088,0.9917616,461.3461,4.776717,792.5436,0.7765004,1.16477333929227
0.8382955,0.9938218,325.282,9.990246,255.8916,0.8440806,1.35783784168251
1.4120948,0.9994128,278.6118,8.260587,328.1456,0.7720974,1.51101557208239
